# Citizen Ledger — K-12 schools — COMPLETE LAYER EXPORT
# Source dataset: California Department of Education — SACS unaudited actuals, Current Expense of Education, and LCFF summary data
# Accounting basis: Unaudited actual expenditures as filed under the state's Standardized Account Code Structure (SACS); Current Expense of Education
# Gate tier: GATED TO THE CENT for school districts, against the Department of Education's published Current Expense of Education. County offices and charter schools are RECORDS ONLY — the Department excludes them from its per-pupil statistic and so does the Ledger
# Units: dollars; ADA in average daily attendance
# Measured as: UNAUDITED ACTUAL EXPENDITURES AS FILED UNDER THE STATE'S STANDARDIZED ACCOUNT CODE STRUCTURE (SACS) · DOLLARS · NOMINAL AS PUBLISHED · ALL SHIPPED YEARS · GATED TO THE CENT FOR SCHOOL DISTRICTS, AGAINST THE DEPARTMENT OF EDUCATION'S PUBLISHED CURRENT EXPENSE OF EDUCATION
# Data generated: 2026-07-25
# Exported: 2026-07-31
# Absent values: Empty cell = not published by the source. It is NOT zero. A real reported zero is written as 0.
# Licence: CC0 1.0 Universal (public domain). Cite freely; no permission needed.
# Stability: This file's SHAPE is not stable. The Ledger is actively developed: columns may be added, renamed or split as layers change. Pin a copy if you need reproducibility. The DATA is CC0 and that does not change.
# Schema: bulk/SCHEMA.md · Method: about.html · Findings: findings.html
# record_type distinguishes district / county-office / charter. Only district rows enter any per-pupil comparison; do not compute one across record types.
# revenue_tier states the tier of that row's revenue figures, which is NOT the same tier as the expenditure figures beside them.
# Function columns: exp_instruction_usd = Instruction; exp_instrRelated_usd = Instruction-related services; exp_pupilServices_usd = Pupil services; exp_ancillary_usd = Ancillary services; exp_community_usd = Community services; exp_enterprise_usd = Enterprise; exp_genAdmin_usd = General administration; exp_plant_usd = Plant services; exp_otherOutgo_usd = Other outgo
slug,record_type,name,county,district_type,cds,nces,fiscal_year,ada,current_expense_usd,ce_published_usd,revenue_tier,rev_lcffStateAid_usd,rev_propertyTaxes_usd,rev_lcffTransfers_usd,rev_otherState_usd,rev_localOther_usd,rev_federal_usd,exp_instruction_usd,exp_instrRelated_usd,exp_pupilServices_usd,exp_ancillary_usd,exp_community_usd,exp_enterprise_usd,exp_genAdmin_usd,exp_plant_usd,exp_otherOutgo_usd
shasta-union-high,district,Shasta Union High,Shasta,High School,4570136,0636600,2018-19,4097.72,57100002.29,57100002.29,as-filed,32250794.86,21017170.51,-421428,8620308.54,14819623.58,3438676.47,34493869.91,3746553.68,6812958.83,1139430.21,,,4669632.85,6237556.81,
shasta-union-high,district,Shasta Union High,Shasta,High School,4570136,0636600,2019-20,3999.6,55203715.21,55203715.21,as-filed,32314186.53,21549851.66,210032,5639028.38,10728175.25,3443696.56,33482065.76,3361115.9,6595680.33,1059035.31,,,4527361.12,6178456.79,
shasta-union-high,district,Shasta Union High,Shasta,High School,4570136,0636600,2020-21,4016,56092319.45,56092319.45,as-filed,31585857.2,23580887.47,-251990,8261301.39,12749416.93,7357377.89,33788763.17,3795520.72,6779319.09,863737.84,,,4865534.26,5999444.37,
shasta-union-high,district,Shasta Union High,Shasta,High School,4570136,0636600,2021-22,3803.38,58863005.51,58863005.51,as-filed,32025560.38,25023504.85,-93613,9172836.37,13749752.18,8022209.8,33571207.66,4774044.1,7714550.16,1148661.71,,,4785040.01,6869501.87,
shasta-union-high,district,Shasta Union High,Shasta,High School,4570136,0636600,2022-23,3828.3,66344502.23,66344502.23,as-filed,38773374.31,27344538.69,-311862.14,17167960.41,13885385.37,9006916.01,35948483.77,4889676.1,8197644.02,1206435.61,,,5838108.63,10264154.1,
shasta-union-high,district,Shasta Union High,Shasta,High School,4570136,0636600,2023-24,3813.69,67845044.6,67845044.6,as-filed,40543696.76,28682289.38,-218286,11771187.55,18682840.95,6133851.72,37507924.45,3916369.46,8936993.46,1391480.19,,,7817616.39,8274660.65,
shasta-union-high,district,Shasta Union High,Shasta,High School,4570136,0636600,2024-25,3803.88,70850106.06,70850106.06,as-filed,41268916.85,30130304.06,-194935,15558371.31,20713916.53,6256825.42,40077787.14,5289360.97,9106757.84,1347455.47,,,6813670.8,8215073.84,
shiloh-elementary,district,Shiloh Elementary,Stanislaus,Elementary,5071274,0636660,2016-17,145.62,1357710.69,1357710.69,as-filed,1270229,279128.69,19581,188039.51,211223.24,65778,772472.71,233739.98,58579.05,966,,,156351.05,135601.9,
shiloh-elementary,district,Shiloh Elementary,Stanislaus,Elementary,5071274,0636660,2017-18,159.56,1571852.77,1571852.77,as-filed,1358082,285996.32,22243,75629.12,230666.62,66425,926480.87,257135.14,62506.45,2167.89,,,183360.23,140202.19,
shiloh-elementary,district,Shiloh Elementary,Stanislaus,Elementary,5071274,0636660,2018-19,164.35,1869845.58,1869845.58,as-filed,1520719,309589.21,23680,194798.73,226813.2,76144,1206379.96,284682.24,64067.33,2371.1,,,155792.42,156552.53,
shiloh-elementary,district,Shiloh Elementary,Stanislaus,Elementary,5071274,0636660,2019-20,177.86,1887374.47,1887374.47,as-filed,1758100,327463.2,26226,117406.92,260663.94,82016,1205779.45,286964.19,62893.34,2065.85,,,176044.53,153627.11,
shiloh-elementary,district,Shiloh Elementary,Stanislaus,Elementary,5071274,0636660,2020-21,177.86,2085659.52,2085659.52,as-filed,1887104,338292.63,29839,4763574.48,267524,282106,1342530.12,300760.78,77873.42,,,,192359.11,172136.09,
shiloh-elementary,district,Shiloh Elementary,Stanislaus,Elementary,5071274,0636660,2021-22,165.28,2306059.51,2306059.51,as-filed,1730289,361989.09,31061,318729.47,155128.35,365522.97,1512105.97,313368.66,89338.13,887.27,,,197977.9,192381.58,
shiloh-elementary,district,Shiloh Elementary,Stanislaus,Elementary,5071274,0636660,2022-23,155.42,2685248.54,2685248.54,as-filed,1492429,387496.19,33962,1181989.86,315012.04,231485.07,1779784.19,341832.66,116332.24,877.37,,,226216.57,220205.51,
shiloh-elementary,district,Shiloh Elementary,Stanislaus,Elementary,5071274,0636660,2023-24,167.58,2882754.05,2882754.05,as-filed,2016710,405569.39,35340,2202773.3,478555.25,105320.96,2042729.09,304291.01,112610.08,,,,204692.81,218431.06,
shiloh-elementary,district,Shiloh Elementary,Stanislaus,Elementary,5071274,0636660,2024-25,175.8,3345994.05,3345994.05,as-filed,2004953,415356.94,39524,1210371.61,362867.69,189982.12,2351142.63,417298.21,124901.06,,,,228948.69,223703.46,
shoreline-unified,district,Shoreline Unified,Marin,Unified,2173361,0636670,2016-17,480.7,12739099.99,12739099.99,as-filed,1524787,8152796.5,0,789740.96,2947993.23,2516827.6,7861454.31,1220764.02,1471963.02,143563.77,,,840117.59,1201237.28,
shoreline-unified,district,Shoreline Unified,Marin,Unified,2173361,0636670,2017-18,477.79,13174760.91,13174760.91,as-filed,1184433,8468513.27,0,1233548.72,3092102.56,2178970.89,7564197.33,1456855.2,1561420.63,163695.73,,,915765.95,1512826.07,
shoreline-unified,district,Shoreline Unified,Marin,Unified,2173361,0636670,2018-19,477.13,14190854.81,14190854.81,as-filed,1176610,9147136.97,0,1273274.59,3448359.03,2196260.98,8231329.05,1771540.89,1419673.9,131073.87,,,1053626.89,1583610.21,
shoreline-unified,district,Shoreline Unified,Marin,Unified,2173361,0636670,2019-20,474.68,16493406.54,16493406.54,as-filed,1199834,9428095.32,-7583,1055869.83,4540633.71,2133757.46,9483272,1902412.09,1684756.62,174599.73,,,1842918.94,1405447.16,
shoreline-unified,district,Shoreline Unified,Marin,Unified,2173361,0636670,2020-21,474.68,15258670.54,15258670.54,as-filed,1193876,9874122.09,-11691,1101189.15,3997741.2,2657364.46,9190683.05,1806069.64,1448492.6,89065.32,,,1194572.07,1529787.86,
shoreline-unified,district,Shoreline Unified,Marin,Unified,2173361,0636670,2021-22,432.78,16871560.95,16871560.95,as-filed,1138240,10476718.44,-20682,2267554.9,4247872.41,3349312.36,10540346,1721409.71,1630312.24,125154.85,,,1259022.09,1595316.06,
shoreline-unified,district,Shoreline Unified,Marin,Unified,2173361,0636670,2022-23,432.47,16696894.91,16696894.91,as-filed,973554,11146255.07,-15801,6087958.63,4718603.21,2637732.89,9932886.7,1978579.31,1470129.68,228554.67,,,1208680.99,1878063.56,
shoreline-unified,district,Shoreline Unified,Marin,Unified,2173361,0636670,2023-24,444.28,17579007.6,17579007.6,as-filed,973741,11812922.94,-21354,3065320.35,4575459.06,2857087.56,10092723.01,1942619.32,1954556.65,236811.9,,,1557039.67,1795257.05,
shoreline-unified,district,Shoreline Unified,Marin,Unified,2173361,0636670,2024-25,432.28,19508373.62,19508373.62,as-filed,1153432.48,12362111.27,-21472,2919968.34,4757826.95,2403103.65,11190485.29,2041764.8,2127502.54,256970.62,,,1990367.33,1901283.04,
sierra-plumas-joint-unified,district,Sierra-Plumas Joint Unified,Sierra,Unified,4670177,0636780,2016-17,362.62,4885072.46,4885072.46,as-filed,1906604.88,2468480.62,,719173.58,309383.75,276955.38,2818882.34,422012.34,350096.87,73906.68,,,552464.6,667709.63,
sierra-plumas-joint-unified,district,Sierra-Plumas Joint Unified,Sierra,Unified,4670177,0636780,2017-18,382.44,5318955.95,5318955.95,as-filed,2012511,2903961.25,,481983.81,359985.03,560869.72,3032825.62,432471.19,378418.25,70210.87,,,608344.57,796685.45,
sierra-plumas-joint-unified,district,Sierra-Plumas Joint Unified,Sierra,Unified,4670177,0636780,2018-19,377.56,5792083.7,5792083.7,as-filed,2162674,2840038.1,,593517.07,478916.47,543364.63,3334431.45,544093.88,378713.34,74830.65,,,653376.45,806637.93,
sierra-plumas-joint-unified,district,Sierra-Plumas Joint Unified,Sierra,Unified,4670177,0636780,2019-20,409.3,5832535.07,5832535.07,as-filed,2229179,2868409.87,,380743.4,1109266.16,555353.33,3374182.57,579926.29,346729.92,83219.28,,,615262.89,833214.12,
sierra-plumas-joint-unified,district,Sierra-Plumas Joint Unified,Sierra,Unified,4670177,0636780,2020-21,409.3,5755991.88,5755991.88,as-filed,1576524,3118211.33,,909731.31,538811.35,944743.06,3604083.64,439132.03,182277.01,46980.22,,,620705.83,862813.15,
sierra-plumas-joint-unified,district,Sierra-Plumas Joint Unified,Sierra,Unified,4670177,0636780,2021-22,349.64,6198285.98,6198285.98,as-filed,3456627,3059126.14,,856995.03,275132.63,782275.08,3569879.92,443079.7,276209.97,59525.77,,,785775.11,1063815.51,
sierra-plumas-joint-unified,district,Sierra-Plumas Joint Unified,Sierra,Unified,4670177,0636780,2022-23,352.11,7427983.47,7427983.47,as-filed,2361267,2688691.79,,2021926.36,658301.37,810637.16,4401667.52,547322.07,388332.96,72746.33,,,894739.78,1123174.81,
sierra-plumas-joint-unified,district,Sierra-Plumas Joint Unified,Sierra,Unified,4670177,0636780,2023-24,358.02,8052631.93,8052631.93,as-filed,2977977.61,3969212.39,,1093760.06,1146491.1,1367853.38,4852332.09,689157.8,125428.91,83685.4,,,1020444.08,1281583.65,
sierra-plumas-joint-unified,district,Sierra-Plumas Joint Unified,Sierra,Unified,4670177,0636780,2024-25,377.39,7683204.93,7683204.93,as-filed,3227312.39,3474070.38,,1737710.55,1453353.16,485300.37,4448199.59,812981.81,376533.04,88405.23,,,780922.87,1176162.39,
sierra-sands-unified,district,Sierra Sands Unified,Kern,Unified,1573742,0636800,2016-17,4766.63,49827050.36,49827050.36,as-filed,36749121.29,4846608.25,-434860.22,7296881.96,8188923.13,37467589.68,31277118.82,5100829.25,4378980,255443.46,748.29,20321.72,2921774.68,5871834.14,
sierra-sands-unified,district,Sierra Sands Unified,Kern,Unified,1573742,0636800,2017-18,4823.12,50111517.3,50111517.3,as-filed,36344528.51,6764068.5,-568844.24,11768272.49,4945982.74,24514164.81,30555653.35,5333581,4950898.41,298860.95,222.96,20882.66,2851394.28,6100023.69,
sierra-sands-unified,district,Sierra Sands Unified,Kern,Unified,1573742,0636800,2018-19,4849.05,57305929.19,57305929.19,as-filed,40497404.33,6254798.17,-404143.21,7463113.01,4382755.23,10041716.76,35023591.04,6227024.37,5887774.56,363650.03,2193.41,21664.7,3253202.76,6526828.32,
sierra-sands-unified,district,Sierra Sands Unified,Kern,Unified,1573742,0636800,2019-20,4928.89,60541780.64,60541780.64,as-filed,42239253.67,6875192.82,-282280.05,10150404.63,6091160.41,7490670.17,37598715.3,6531465.63,5991960.47,330431.75,942.11,19856.61,3704380.79,6364027.98,
sierra-sands-unified,district,Sierra Sands Unified,Kern,Unified,1573742,0636800,2020-21,4928.89,62534541.66,62534541.66,as-filed,42796384.43,7244277.53,-237629,28445560.14,4662474.05,19063599.75,37936602.91,6496754.05,5667189.77,331370.18,,,5669806.9,6432817.85,
sierra-sands-unified,district,Sierra Sands Unified,Kern,Unified,1573742,0636800,2021-22,4596.12,70224935.17,70224935.17,as-filed,42544597.3,7138483.2,-161789.14,13165571.9,4792165.75,11369536.91,41324417.16,7364855.48,8318979.87,535230.4,174.24,14139.22,5334282.18,7332856.62,
sierra-sands-unified,district,Sierra Sands Unified,Kern,Unified,1573742,0636800,2022-23,4678.7,72455860.49,72455860.49,as-filed,50180148.38,7408140.85,-142379.03,26317076.51,7497975.9,30009317.81,41805833.61,8216200.01,8204943.62,531341.88,316.27,19901.01,5637431.47,8039892.62,
sierra-sands-unified,district,Sierra Sands Unified,Kern,Unified,1573742,0636800,2023-24,4684.55,81672128.26,81672128.26,as-filed,52929458.78,8255793.07,-235237.96,18040223.03,8030227.05,44867366.68,45884377.42,9641642.78,10721431.2,487703.88,178.06,16068.92,6139875.53,8780850.47,
sierra-sands-unified,district,Sierra Sands Unified,Kern,Unified,1573742,0636800,2024-25,4529.51,86867406.91,86867406.91,as-filed,53092550.07,8327693.64,-262982.17,24652868.82,9563942.33,51256377.54,49700947.56,10053574.19,10359201.31,634364.26,81.08,19590.27,6827408.97,9272239.27,
sierra-unified,district,Sierra Unified,Fresno,Unified,1075275,0636805,2016-17,1219.91,15699986.54,15699986.54,as-filed,5184714.58,7675700.49,,1202572.52,1223193.72,1273332.06,9160616.37,1275535.87,2046652.24,,64080.33,,1017590.61,2135511.12,
sierra-unified,district,Sierra Unified,Fresno,Unified,1075275,0636805,2017-18,1200.76,15966162.52,15966162.52,as-filed,5324307.84,7898717.88,,1338209.65,1128602.47,1360969.05,9088498.81,1394017.36,2220094.25,,135626.34,,1061597.2,2066328.56,
sierra-unified,district,Sierra Unified,Fresno,Unified,1075275,0636805,2018-19,1194.08,17211194.94,17211194.94,as-filed,5716334.43,8125826.17,,2108440.62,1189539.46,1503877.47,9665748.85,1510296.43,2496168.45,,147322.1,,1201678.01,2189981.1,
sierra-unified,district,Sierra Unified,Fresno,Unified,1075275,0636805,2019-20,1169.4,17662373.73,17662373.73,as-filed,6589571,7872820.36,,2130417.27,3502797.63,1253896.44,9608675.42,1553392.76,2534046.88,,187669.42,,1243768.34,2534820.91,
sierra-unified,district,Sierra Unified,Fresno,Unified,1075275,0636805,2020-21,1169.4,18619134.1,18619134.1,as-filed,6569727,8328157.63,,2287903.61,1861229.98,2174370.46,10714282.02,1504224.73,2436554.6,,35472.16,,1188409.8,2740190.79,
sierra-unified,district,Sierra Unified,Fresno,Unified,1075275,0636805,2021-22,1118.48,19852131.36,19852131.36,as-filed,7185696,8340002.57,,2573148.16,1983680.34,2039834.23,11544498.64,1643537.91,2618811.5,,32782.18,,1355257.48,2657243.65,
sierra-unified,district,Sierra Unified,Fresno,Unified,1075275,0636805,2022-23,1201.81,22461375.68,22461375.68,as-filed,8458904,8853939.51,,4637018.84,2520417.32,2465227.7,12928489.91,1795543.25,3332011.9,,19525.69,,1447345.53,2938459.4,
sierra-unified,district,Sierra Unified,Fresno,Unified,1075275,0636805,2023-24,1177.3,24465972.62,24465972.62,as-filed,8777500,9393300.36,,3437513.69,2991148,3052224.54,14651916.28,1699127.22,3294983.73,,14920.11,,1528630.73,3276394.55,
sierra-unified,district,Sierra Unified,Fresno,Unified,1075275,0636805,2024-25,1143.75,23956376.13,23956376.13,as-filed,8456160.77,9994991.71,,2797354.78,3868177.4,1598848.94,13662071.77,2014615.05,3332319.32,,13079.27,,1793141.23,3141149.49,
silver-fork-elementary,district,Silver Fork Elementary,El Dorado,Elementary,0961986,0636810,2016-17,8.02,386219,386219,as-filed,186414,229607.27,,14271.7,27477.14,23117.56,230674.41,35302.65,21471.31,,,,74425.8,24344.83,
silver-fork-elementary,district,Silver Fork Elementary,El Dorado,Elementary,0961986,0636810,2017-18,7.88,404891.58,404891.58,as-filed,185534,235715.89,,16558.07,34445,21533.31,251632.93,42504.58,17136.38,,,,69168.49,24449.2,
silver-fork-elementary,district,Silver Fork Elementary,El Dorado,Elementary,0961986,0636810,2018-19,9.62,422941.94,422941.94,as-filed,185778,247400.59,,35940.29,31757.79,20070.21,269262.17,28832.05,18668.19,,,,80307.17,25872.36,
silver-fork-elementary,district,Silver Fork Elementary,El Dorado,Elementary,0961986,0636810,2019-20,7.33,432848.44,432848.44,as-filed,185778,252583.72,,23167.45,29765.04,18308.36,271599.94,34284.73,17346.56,,,,82047.75,27569.46,
silver-fork-elementary,district,Silver Fork Elementary,El Dorado,Elementary,0961986,0636810,2020-21,7.33,440244.39,440244.39,as-filed,185312,261356.97,,21119.89,18126.16,22891.38,265066.74,35486.97,21376.64,,,,92924.77,25389.27,
silver-fork-elementary,district,Silver Fork Elementary,El Dorado,Elementary,0961986,0636810,2021-22,13.33,473060.55,473060.55,as-filed,186608,268494.15,,85483.85,-3684.71,21017.94,290993.14,34589.02,21478.09,,,,93737.14,32263.16,
silver-fork-elementary,district,Silver Fork Elementary,El Dorado,Elementary,0961986,0636810,2022-23,12.35,498811.71,498811.71,as-filed,187488,285632.22,,101647.54,40147.82,23740.25,318976.82,39959.08,23124.84,,,,84200.8,32550.17,
silver-fork-elementary,district,Silver Fork Elementary,El Dorado,Elementary,0961986,0636810,2023-24,14.22,534538.78,534538.78,as-filed,186714,310348.49,,77686,96732.26,24611.21,336808.84,41090.13,28564.06,,,,91041.27,37034.48,
silver-fork-elementary,district,Silver Fork Elementary,El Dorado,Elementary,0961986,0636810,2024-25,10.37,543706.18,543706.18,as-filed,186714,310399.45,,22237.45,108319.54,54560.4,344828.96,40488.78,25088.98,,,,94029.14,39270.32,
silver-valley-unified,district,Silver Valley Unified,San Bernardino,Unified,3673890,0636820,2016-17,1996.23,31393181.26,31393181.26,as-filed,15278122,2258453.59,0,2105061.56,1949237.76,10923331.21,17083160.07,3914940.63,3639307.8,,,,3127606.72,3628166.04,
silver-valley-unified,district,Silver Valley Unified,San Bernardino,Unified,3673890,0636820,2017-18,1997.48,28636106.61,28636106.61,as-filed,15302082,2793961.2,0,2653104.12,1902818.63,10074613.79,15651103.26,3710364.53,3448134.63,,,,2670276.2,3156227.99,
silver-valley-unified,district,Silver Valley Unified,San Bernardino,Unified,3673890,0636820,2018-19,2033.86,30307581.43,30307581.43,as-filed,17473708,2319038.61,0,3400261.87,1567096.23,11367872.29,16547048.94,3725522.9,3665447.84,62785.22,,,2801630.34,3505146.19,
silver-valley-unified,district,Silver Valley Unified,San Bernardino,Unified,3673890,0636820,2019-20,2033.87,31434122.35,31434122.35,as-filed,18052038,2394298.81,0,2597102.68,1528946.77,12290975.61,16517578.52,3943525.83,3827620.67,123279.76,,,3245752.48,3776365.09,
silver-valley-unified,district,Silver Valley Unified,San Bernardino,Unified,3673890,0636820,2020-21,2036.64,33460194.74,33460194.74,as-filed,17877610,2434802.42,0,3103545.78,1653651.19,16366037.1,18512917.03,4113084.95,3837402.26,211053.43,,,2957469.77,3828267.3,
silver-valley-unified,district,Silver Valley Unified,San Bernardino,Unified,3673890,0636820,2021-22,1773.8,35222396.94,35222396.94,as-filed,19131536,2481111.23,0,4942974.25,1537828.81,16818686.25,18636581.65,4187791.16,3823137.9,414162.66,,,3247919.8,4912803.77,
silver-valley-unified,district,Silver Valley Unified,San Bernardino,Unified,3673890,0636820,2022-23,1805.74,38950503.31,38950503.31,as-filed,21225959,2621380.98,,8346794.68,1980868.03,18422381.09,20287706.92,4556641.45,4451827.5,477432.68,,,3505916.28,5670978.48,
silver-valley-unified,district,Silver Valley Unified,San Bernardino,Unified,3673890,0636820,2023-24,1917.66,42932872.73,42932872.73,as-filed,22487332,2742461.8,,6240580.88,3289633.53,18255518.01,22233609.23,4813491.1,5094300.1,277144.9,,,4840774.25,5673553.15,
silver-valley-unified,district,Silver Valley Unified,San Bernardino,Unified,3673890,0636820,2024-25,2025.77,46768065.58,46768065.58,as-filed,24764910,2779445.71,,6542599.81,3763299.79,16514194.52,25512897.12,5021194.24,5652727.89,352544.6,,,4023397.94,6205303.79,
simi-valley-unified,district,Simi Valley Unified,Ventura,Unified,5672603,0636840,2016-17,16272.69,164638851.38,164638851.38,as-filed,85779511,52604635.3,0,21129761.69,35787362.05,8940537.05,105777622.71,19151459.57,13332520.64,1840662.99,,-649.73,8305029.05,16232206.15,
simi-valley-unified,district,Simi Valley Unified,Ventura,Unified,5672603,0636840,2017-18,15970.38,166206169.11,166206169.11,as-filed,84069815,55582683.1,,30313365.78,44816171.23,8910575.91,104217784.01,19420233.42,13663467.25,2234262.5,,10718.45,9280587.17,17379116.31,
simi-valley-unified,district,Simi Valley Unified,Ventura,Unified,5672603,0636840,2018-19,15734.71,177362376.93,177362376.93,as-filed,88545613.2,57840929.8,,23055602.93,45028740.46,9453405.52,111070975.66,20442088.85,14716347.55,2124188.34,,16014.97,10162922.83,18829838.73,
simi-valley-unified,district,Simi Valley Unified,Ventura,Unified,5672603,0636840,2019-20,15718.53,186222303.34,186222303.34,as-filed,88394110.8,60226262.58,,23215517.09,42740150.89,9040557.58,115916660.51,21268118.26,16066534.34,2107459.67,,16799.16,10260675.2,20586056.2,
simi-valley-unified,district,Simi Valley Unified,Ventura,Unified,5672603,0636840,2020-21,15718.53,189222729.43,189222729.43,as-filed,85953117.35,62491509.65,,30190878.22,46217467.92,18301294.75,119403222.06,20781717.3,15996095.61,1663584.44,,1943.54,11681800.08,19694366.4,
simi-valley-unified,district,Simi Valley Unified,Ventura,Unified,5672603,0636840,2021-22,14456.18,207142759.13,207142759.13,as-filed,91212061.65,64919623.37,,30758139.66,58614712.29,21671962.14,128789486.28,23363481.03,18999636.28,2040737.87,,1426.19,12053572.57,21894418.91,
simi-valley-unified,district,Simi Valley Unified,Ventura,Unified,5672603,0636840,2022-23,14587.15,234337352.92,234337352.92,as-filed,105266514.63,70328707.37,,53971662.5,57956047.61,19613345.08,140340289.48,27886093.27,26010263.82,2329564.88,,748.62,13668217.71,24102175.14,
simi-valley-unified,district,Simi Valley Unified,Ventura,Unified,5672603,0636840,2023-24,14502.36,249808556.75,249808556.75,as-filed,112910536.37,74383617.14,,46171571.55,55288468.93,23587885.39,146911789.57,31868627.22,27948576.43,2697075.19,,19584.36,14835269.5,25527634.48,
simi-valley-unified,district,Simi Valley Unified,Ventura,Unified,5672603,0636840,2024-25,14335.96,256613161.94,256613161.94,as-filed,110183490.17,75063626.83,,57256361.33,66709188.61,13593731.07,145016808.67,34151084.3,32779506.43,2836339.7,,19627.15,16075347.4,25734448.29,
